battery_capacity_kwh,battery_manufacturer,battery_quantity,battery_voltage_v,category,currency,distributor,id,image_url,inverter_image,inverter_manufacturer,inverter_power_kw,inverter_quantity,name,panel_image,panel_manufacturer,panel_power_w,panel_quantity,power_kwp,power_watts,price_brl,price_per_wp,source_csv,status,tags,total_batteries,total_inverters,total_panels,total_structures,type
,,,,kits,BRL,Neosolar,NEO-26921,,,,,1,Kit Gerador Energia Solar 1.24kWp - Microinversor Deye c/ Wifi SUN2250 - Painel DAH Solar com Base p/ Laje,,,0,1,1.24,1240,3020.61,,,draft,Solar Kit|Neosolar,0,1,4,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-26942,,,,,1,Kit Gerador Energia Solar 0.62kWp - Microinversor Deye c/ Wifi SUN2250 - Painel DAH Solar com Base P/ Laje,,,0,1,0.62,620,2582.62,,,draft,Solar Kit|Neosolar,0,1,3,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-27047,,,,,3,"Kit de Energia Solar On Grid 13,02KWP-OS 10,0KW LI Estrutura c/ Mini Trilho",,,620,21,2.0,13020,17603.97,,,draft,Solar Kit|Neosolar,0,3,21,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-27045,,,,,3,"Kit de Energia Solar On Grid 13,02KWP-OS 10,0KW LI Estrutura p/ Laje",,,620,21,2.0,13020,19277.97,,,draft,Solar Kit|Neosolar,0,3,21,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-27050,,,,,3,"Kit de Energia Solar On Grid 13,02KWP-OS 10,0KW LI Estrutura c/ Solo",,,620,21,2.0,13020,18719.97,,,draft,Solar Kit|Neosolar,0,3,21,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-27054,,,,,2,"Kit de Energia Solar On Grid 12,4KWP-OS 10,0KW LI Estrutura c/ Mini Trilho",,,620,20,4.0,12400,16497.27,,,draft,Solar Kit|Neosolar,0,2,20,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-27052,,,,,2,"Kit de Energia Solar On Grid 12,4KWP-OS 10,0KW LI Estrutura p/ Laje",,,620,20,4.0,12400,17892.27,,,draft,Solar Kit|Neosolar,0,2,20,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-27059,,,,,3,"Kit de Energia Solar On Grid 9,3KWP-OS 7,5KW LI Estrutura p/ Laje",,,620,15,3.0,9300,14274.57,,,draft,Solar Kit|Neosolar,0,3,15,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-27057,,,,,2,"Kit de Energia Solar On Grid 12,4KWP-OS 10,0KW LI Estrutura c/ Solo",,,620,20,4.0,12400,17427.27,,,draft,Solar Kit|Neosolar,0,2,20,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-27064,,,,,3,"Kit de Energia Solar On Grid 9,3KWP-OS 7,5KW LI Estrutura c/ Solo",,,620,15,3.0,9300,13902.57,,,draft,Solar Kit|Neosolar,0,3,15,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-27066,,,,,2,"Kit de Energia Solar On Grid 8,6KWP-OS 7,5KW LI Estrutura p/ Laje",,,620,14,6.0,8680,13493.37,,,draft,Solar Kit|Neosolar,0,2,14,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-27076,,,,,2,"Kit de Energia Solar On Grid 7,44KWP-OS 6KW LI Estrutura Metálica",,,620,12,44.0,7440,10173.27,,,draft,Solar Kit|Neosolar,0,2,12,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-27072,,,,,2,"Kit de Energia Solar On Grid 7,44KWP-OS 6KW LI Estrutura p/ Laje",,,620,12,44.0,7440,11010.27,,,draft,Solar Kit|Neosolar,0,2,12,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-27071,,,,,2,"Kit de Energia Solar On Grid 8,6KWP-OS 7,5KW LI Estrutura p/ Solo",,,620,14,6.0,8680,13121.37,,,draft,Solar Kit|Neosolar,0,2,14,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-27077,,,,,2,"Kit de Energia Solar On Grid 7,44KWP-OS 6KW LI Estrutura c/ Solo",,,620,12,44.0,7440,10731.27,,,draft,Solar Kit|Neosolar,0,2,12,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-27133,,,,,1,"Kit de Energia Solar On Grid 3,72KWP-OS 5KW LI Estrutura p/ Solo",,,620,6,72.0,3720,6443.97,,,draft,Solar Kit|Neosolar,0,1,6,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-27144,,,,,2,"Kit de Energia Solar On Grid 6,20KWP-OS 5KW LI Estrutura Metálica",,,620,10,20.0,6200,9996.57,,,draft,Solar Kit|Neosolar,0,2,10,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-27145,,,,,2,"Kit de Energia Solar On Grid 6,20KWP-OS 5KW LI Estrutura p/ Solo",,,620,10,20.0,6200,10554.57,,,draft,Solar Kit|Neosolar,0,2,10,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-27139,,,,,1,"Kit de Energia Solar On Grid 4,96KWP-OS 5KW LI Estrutura p/ Solo",,,620,8,96.0,4960,8220.27,,,draft,Solar Kit|Neosolar,0,1,8,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-21607,,,,,1,"Kit Gerador Energia Solar 1,74 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel OSDA Com Estrutura",,,0,74,74.0,1740,0,,,draft,Solar Kit|Neosolar,0,1,77,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-21608,,,,,1,"Kit Gerador Energia Solar 1,74 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel OSDA Com Estrtura",,,0,74,74.0,1740,0,,,draft,Solar Kit|Neosolar,0,1,77,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-21611,,,,,1,"Kit Gerador Energia Solar 0,58 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel OSDA (Metálica)",,,0,58,58.0,580,0,,,draft,Solar Kit|Neosolar,0,1,59,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-21287,,,,,1,"Kit Gerador Energia Solar 1,72 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel OSDA Com Estrtutura",,,0,72,72.0,1725,0,,,draft,Solar Kit|Neosolar,0,1,75,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-21286,,,,,1,"Kit Gerador Energia Solar 1,78 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel Luxen (Solo)",,,0,78,78.0,1785,0,,,draft,Solar Kit|Neosolar,0,1,81,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-21267,,,,,1,"Kit Gerador Energia Solar 2,38 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel Luxen (Solo)",,,0,38,38.0,2380,0,,,draft,Solar Kit|Neosolar,0,1,42,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-21124,,,,,1,"Kit Gerador Energia Solar 2,30 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel OSDA (Mini Trilho)",,,0,30,30.0,2300,0,,,draft,Solar Kit|Neosolar,0,1,34,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-21609,,,,,1,"Kit Gerador Energia Solar 0,58 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel OSDA (Cerâmica)",,,0,58,58.0,580,0,,,draft,Solar Kit|Neosolar,0,1,59,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-21073,,,,,1,"Kit Gerador Energia Solar 1,72 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel OSDA Com Estrtura",,,0,74,72.0,1740,0,,,draft,Solar Kit|Neosolar,0,1,77,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-21070,,,,,1,"Kit Gerador Energia Solar 1,78 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel Luxen (Metálica)",,,0,78,78.0,1785,0,,,draft,Solar Kit|Neosolar,0,1,81,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-21068,,,,,1,"Kit Gerador Energia Solar 1,78 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel Luxen (Cerâmica)",,,0,78,78.0,1785,0,,,draft,Solar Kit|Neosolar,0,1,81,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-21071,,,,,1,"Kit Gerador Energia Solar 1,78 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel Luxen (Laje)",,,0,78,78.0,1785,0,,,draft,Solar Kit|Neosolar,0,1,81,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-21047,,,,,1,"Kit Gerador Energia Solar 2,30 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel OSDA (Metálica)",,,0,30,30.0,2300,0,,,draft,Solar Kit|Neosolar,0,1,34,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-21043,,,,,1,"Kit Gerador Energia Solar 2,38 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel Luxen (Metálica)",,,0,38,38.0,2380,0,,,draft,Solar Kit|Neosolar,0,1,42,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-20970,,,,,1,"Kit Gerador Energia Solar 1,19 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel Luxen(sem estrutura",,,0,19,19.0,1190,0,,,draft,Solar Kit|Neosolar,0,1,21,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-21072,,,,,1,"Kit Gerador Energia Solar 1,72 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel OSDA Com Estrutura",,,0,74,72.0,1740,0,,,draft,Solar Kit|Neosolar,0,1,77,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-22940,,,,,1,"Kit Gerador Energia Solar 1,66 kWp - Microinversor Deye c/ Wifi SUN2250 - Painel ReneSola- Madeira",,,0,66,66.0,1665,0,,,draft,Solar Kit|Neosolar,0,1,69,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-22933,,,,,1,"Kit Gerador Energia Solar 1,11 kWp - Microinversor Deye c/ Wifi SUN2250 - Painel ReneSola | Estrutura para madeira",,,0,11,11.0,1110,0,,,draft,Solar Kit|Neosolar,0,1,13,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-22941,,,,,1,"Kit Gerador Energia Solar 1,66 kWp - Microinversor Deye c/ Wifi SUN2250 - Painel ReneSola- Metal",,,0,66,66.0,1665,0,,,draft,Solar Kit|Neosolar,0,1,69,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-22938,,,,,1,"Kit Gerador Energia Solar 1,66 kWp - Microinversor Deye c/ Wifi SUN2250 - Painel ReneSola- Cerâmica",,,0,66,66.0,1665,0,,,draft,Solar Kit|Neosolar,0,1,69,0,Solar Kit Grid-Tie
,,,,kits,BRL,Neosolar,NEO-22935,,,,,1,"Kit Gerador Energia Solar 1,11 kWp - Microinversor Deye c/ Wifi SUN2250 - Painel ReneSola | Base Para Laje",,,0,11,11.0,1110,0,,,draft,Solar Kit|Neosolar,0,1,13,0,Solar Kit Grid-Tie
