battery_capacity_kwh,battery_manufacturer,battery_quantity,battery_voltage_v,category,distributor,id,inverter_manufacturer,inverter_power_kw,inverter_quantity,name,panel_manufacturer,panel_power_w,panel_quantity,power_kwp,power_watts,price_brl,price_per_wp,total_batteries,total_inverters,total_panels,type
,,,,panels,Solfacil,solfacil_inverters_56,,,,GOODWE GW 35KLS-MT,,,1,0,0,0,,0,0,1,Solar Panel
,,,,panels,Solfacil,solfacil_inverters_57,,,,GROWATT MAX 50KTL3-XL2,,,1,0,0,0,,0,0,1,Solar Panel
,,,,panels,Solfacil,solfacil_inverters_58,,,,DEYE SUN-50K-G-LV,,,1,0,0,0,,0,0,1,Solar Panel
,,,,panels,Solfacil,solfacil_inverters_59,,,,DEYE SUN-50K-G-LV,,,1,0,0,0,,0,0,1,Solar Panel
,,,,panels,Solfacil,solfacil_inverters_60,,,,DEYE SUN-50K-G-LV,,,1,0,0,0,,0,0,1,Solar Panel
,,,,panels,Solfacil,solfacil_inverters_61,,,,GOODWE GW10K-BT,,,1,0,0,0,,0,0,1,Solar Panel
,,,,panels,Solfacil,solfacil_inverters_62,,,,DEYE SUN-75K-G01P3-LV,,,1,0,0,0,,0,0,1,Solar Panel
,,,,panels,Solfacil,solfacil_inverters_63,,,,DEYE SUN-75K-G01P3-LV,,,1,0,0,0,,0,0,1,Solar Panel
,,,,panels,Solfacil,solfacil_inverters_64,,,,GROWATT MAX 50KTL3-XL2 - AFCI,,,1,0,0,0,,0,0,1,Solar Panel
,,,,panels,Solfacil,solfacil_inverters_65,,,,GROWATT MAX 50KTL3-XL2 - AFCI,,,1,0,0,0,,0,0,1,Solar Panel
,,,,panels,Solfacil,solfacil_inverters_66,,,,GOODWE GW 35KLS-MT - AFCI,,,1,0,0,0,,0,0,1,Solar Panel
,,,,panels,Solfacil,solfacil_inverters_67,,,,GOODWE GW 35KLS-MT - AFCI,,,1,0,0,0,,0,0,1,Solar Panel
,,,,panels,Solfacil,solfacil_inverters_68,,,,GOODWE GW 60KS-MT - AFCI,,,1,0,0,0,,0,0,1,Solar Panel
,,,,panels,Solfacil,solfacil_inverters_69,,,,GROWATT MAX60KTL3-XL 2,,,1,0,0,0,,0,0,1,Solar Panel
,,,,panels,Solfacil,solfacil_inverters_70,,,,GOODWE GW75K-SMT - AFCI,,,1,0,0,0,,0,0,1,Solar Panel
,,,,panels,Solfacil,solfacil_inverters_71,,,,GOODWE GW 73KLV-HT - AFCI,,,1,0,0,0,,0,0,1,Solar Panel
,,,,panels,Solfacil,solfacil_inverters_72,,,,GOODWE GW 73KLV-HT - AFCI,,,1,0,0,0,,0,0,1,Solar Panel
,,,,panels,Solfacil,solfacil_inverters_73,,,,GOODWE GW20K-ET - AFCI,,,1,0,0,0,,0,0,1,Solar Panel
,,,,panels,Solfacil,solfacil_inverters_74,,,,GOODWE GW12KL-ET - AFCI,,,1,0,0,0,,0,0,1,Solar Panel
,,,,panels,Solfacil,solfacil_inverters_75,,,,GOODWE GW15K-ET - AFCI,,,1,0,0,0,,0,0,1,Solar Panel
,,,,panels,Solfacil,solfacil_inverters_76,,,,GOODWE GW 100K-HT,,,1,0,0,0,,0,0,1,Solar Panel
,,,,panels,Solfacil,solfacil_inverters_77,,,,GOODWE GW100K-HT,,,1,0,0,0,,0,0,1,Solar Panel
,,,,panels,Solfacil,solfacil_inverters_78,,,,GOODWE GW100K-GT - AFCI,,,1,0,0,0,,0,0,1,Solar Panel
,,,,panels,Solfacil,solfacil_inverters_79,,,,GOODWE GW 110K-HT,,,1,0,0,0,,0,0,1,Solar Panel
,,,,panels,Solfacil,solfacil_inverters_80,,,,GOODWE GW30K-ET - AFCI,,,1,0,0,0,,0,0,1,Solar Panel
,,,,panels,Solfacil,solfacil_inverters_81,,,,GOODWE GW250KN-HT,,,1,0,0,0,,0,0,1,Solar Panel
,,,,panels,Solfacil,solfacil_inverters_82,,,,GOODWE GW250KH-UT,,,1,0,0,0,,0,0,1,Solar Panel
,,,,panels,Solfacil,solfacil_inverters_83,,,,GOODWE GW250K-HT,,,1,0,0,0,,0,0,1,Solar Panel
,,,,panels,Solfacil,solfacil_batteries_1,,,,UNIDADE DE CONTROLE [PCU-F52] - PARA BATERIA LX F3.2-20,,,1,0,0,0,,0,0,1,Solar Panel
,,,,panels,Solfacil,solfacil_batteries_2,,,,BATERIA LFP LYNX F (G2) LX F3.2-20 - 3.2KWH - GOODWE,,,1,0,0,0,,0,0,1,Solar Panel
,,,,panels,Solfacil,solfacil_batteries_3,,,,BATERIA UNIP LFP UPLFP48100 EN - 48V 100AH RACK - LP 5.1KWH - UNIPOWER,,,1,0,0,0,,0,0,1,Solar Panel
,,,,panels,Solfacil,solfacil_batteries_4,,,,BATERIA LFP LYNX U (G3) LXU 5.0-30 - 5KWH - GOODWE,,,1,0,0,0,,0,0,1,Solar Panel
