sku,has_images,image_count,primary_url,all_urls,categories,total_size_bytes,formats
"NEOSOLARCABLES23053",true,1,"https://cdn.yellosolarhub.com/products/cabos/NEOSOLAR_CABLES_23053.jpg","https://cdn.yellosolarhub.com/products/cabos/NEOSOLAR_CABLES_23053.jpg","cabos",28758,"jpg"
"NEOSOLARCABLES23054",true,1,"https://cdn.yellosolarhub.com/products/cabos/NEOSOLAR_CABLES_23054.jpg","https://cdn.yellosolarhub.com/products/cabos/NEOSOLAR_CABLES_23054.jpg","cabos",28758,"jpg"
"NEOSOLARCABLES23055",true,1,"https://cdn.yellosolarhub.com/products/cabos/NEOSOLAR_CABLES_23055.jpg","https://cdn.yellosolarhub.com/products/cabos/NEOSOLAR_CABLES_23055.jpg","cabos",28758,"jpg"
"NEOSOLARCABLES23503",true,1,"https://cdn.yellosolarhub.com/products/cabos/neosolar_cables_23503.jpg","https://cdn.yellosolarhub.com/products/cabos/neosolar_cables_23503.jpg","cabos",228040,"jpg"
"NEOSOLARCABLES23504",true,1,"https://cdn.yellosolarhub.com/products/cabos/neosolar_cables_23504.jpg","https://cdn.yellosolarhub.com/products/cabos/neosolar_cables_23504.jpg","cabos",243935,"jpg"
"NEOSOLARCABLES23505",true,1,"https://cdn.yellosolarhub.com/products/cabos/neosolar_cables_23505.jpg","https://cdn.yellosolarhub.com/products/cabos/neosolar_cables_23505.jpg","cabos",243935,"jpg"
"NEOSOLARCABLES23780",true,1,"https://cdn.yellosolarhub.com/products/cabos/neosolar_cables_23780.jpg","https://cdn.yellosolarhub.com/products/cabos/neosolar_cables_23780.jpg","cabos",43645,"jpg"
"NEOSOLARCABLES25205",true,1,"https://cdn.yellosolarhub.com/products/cabos/neosolar_cables_25205.jpg","https://cdn.yellosolarhub.com/products/cabos/neosolar_cables_25205.jpg","cabos",36220,"jpg"
"NEOSOLARCABLES27352",true,1,"https://cdn.yellosolarhub.com/products/cabos/neosolar_cables_27352.jpg","https://cdn.yellosolarhub.com/products/cabos/neosolar_cables_27352.jpg","cabos",43636,"jpg"
"NEOSOLARCHARGERS20031",true,1,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20031.jpg","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20031.jpg","carregadores",31205,"jpg"
"NEOSOLARCHARGERS20034",true,1,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20034.jpg","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20034.jpg","carregadores",26263,"jpg"
"NEOSOLARCHARGERS20035",true,1,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20035.jpg","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20035.jpg","carregadores",47249,"jpg"
"NEOSOLARCHARGERS20043",true,1,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20043.jpg","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20043.jpg","carregadores",43774,"jpg"
"NEOSOLARCHARGERS20044",true,1,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20044.jpg","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20044.jpg","carregadores",55990,"jpg"
"NEOSOLARCHARGERS20045",true,1,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20045.jpg","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20045.jpg","carregadores",40543,"jpg"
"NEOSOLARCHARGERS20858",true,1,"https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_20858.jpg","https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_20858.jpg","carregadores",24432,"jpg"
"NEOSOLARCHARGERS20859",true,1,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20859.jpg","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20859.jpg","carregadores",24432,"jpg"
"NEOSOLARCHARGERS20860",true,1,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20860.jpg","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20860.jpg","carregadores",29159,"jpg"
"NEOSOLARCHARGERS20861",true,1,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20861.jpg","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20861.jpg","carregadores",24432,"jpg"
"NEOSOLARCHARGERS20862",true,1,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20862.jpg","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20862.jpg","carregadores",25571,"jpg"
"NEOSOLARCHARGERS20863",true,1,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20863.jpg","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20863.jpg","carregadores",23563,"jpg"
"NEOSOLARCHARGERS20864",true,1,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20864.jpg","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20864.jpg","carregadores",17405,"jpg"
"NEOSOLARCHARGERS20865",true,1,"https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_20865.jpg","https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_20865.jpg","carregadores",40239,"jpg"
"NEOSOLARCHARGERS20866",true,1,"https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_20866.jpg","https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_20866.jpg","carregadores",45598,"jpg"
"NEOSOLARCHARGERS20868",true,1,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20868.jpg","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20868.jpg","carregadores",24141,"jpg"
"NEOSOLARCHARGERS20870",true,1,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20870.jpg","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20870.jpg","carregadores",24688,"jpg"
"NEOSOLARCHARGERS20871",true,1,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20871.jpg","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20871.jpg","carregadores",32627,"jpg"
"NEOSOLARCHARGERS20872",true,1,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20872.jpg","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20872.jpg","carregadores",54446,"jpg"
"NEOSOLARCHARGERS20873",true,1,"https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_20873.jpg","https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_20873.jpg","carregadores",54446,"jpg"
"NEOSOLARCHARGERS21294",true,1,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_21294.jpg","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_21294.jpg","carregadores",36297,"jpg"
"NEOSOLARCHARGERS21295",true,1,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_21295.jpg","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_21295.jpg","carregadores",18279,"jpg"
"NEOSOLARCHARGERS21741",true,1,"https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_21741.jpg","https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_21741.jpg","carregadores",57262,"jpg"
"NEOSOLARCHARGERS21742",true,1,"https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_21742.jpg","https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_21742.jpg","carregadores",34519,"jpg"
"NEOSOLARCHARGERS21743",true,1,"https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_21743.jpg","https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_21743.jpg","carregadores",50633,"jpg"
"NEOSOLARCHARGERS21751",true,1,"https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_21751.jpg","https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_21751.jpg","carregadores",66241,"jpg"
"NEOSOLARCHARGERS21755",true,1,"https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_21755.jpg","https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_21755.jpg","carregadores",66241,"jpg"
"NEOSOLARCHARGERS21756",true,1,"https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_21756.jpg","https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_21756.jpg","carregadores",61952,"jpg"
"NEOSOLARCHARGERS21757",true,1,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_21757.jpg","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_21757.jpg","carregadores",66241,"jpg"
"NEOSOLARCHARGERS22154",true,1,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_22154.jpg","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_22154.jpg","carregadores",57536,"jpg"
"NEOSOLARCHARGERS23757",true,1,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_23757.jpg","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_23757.jpg","carregadores",65387,"jpg"
"NEOSOLARCHARGERS23758",true,1,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_23758.jpg","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_23758.jpg","carregadores",65087,"jpg"
"NEOSOLARCHARGERS23759",true,1,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_23759.jpg","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_23759.jpg","carregadores",407304,"jpg"
"NEOSOLARCHARGERS23760",true,1,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_23760.jpg","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_23760.jpg","carregadores",45631,"jpg"
"NEOSOLARCHARGERS23761",true,1,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_23761.jpg","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_23761.jpg","carregadores",86385,"jpg"
"NEOSOLARCHARGERS23762",true,1,"https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_23762.jpg","https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_23762.jpg","carregadores",48758,"jpg"
"NEOSOLARCHARGERS24019",true,1,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_24019.jpg","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_24019.jpg","carregadores",70687,"jpg"
"NEOSOLARCHARGERS24021",true,1,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_24021.jpg","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_24021.jpg","carregadores",86452,"jpg"
"NEOSOLARCHARGERS24072",true,1,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_24072.jpg","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_24072.jpg","carregadores",430111,"jpg"
"NEOSOLARCHARGERS24249",true,1,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_24249.jpg","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_24249.jpg","carregadores",73253,"jpg"
"NEOSOLARCHARGERS24467",true,1,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_24467.jpg","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_24467.jpg","carregadores",23052,"jpg"
"NEOSOLARCHARGERS24468",true,1,"https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_24468.jpg","https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_24468.jpg","carregadores",23750,"jpg"
"NEOSOLARCHARGERS24473",true,1,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_24473.jpg","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_24473.jpg","carregadores",33417,"jpg"
"NEOSOLARCHARGERS24474",true,1,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_24474.jpg","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_24474.jpg","carregadores",39269,"jpg"
"NEOSOLARCHARGERS24475",true,1,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_24475.jpg","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_24475.jpg","carregadores",33417,"jpg"
"NEOSOLARCHARGERS24593",true,1,"https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_24593.jpg","https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_24593.jpg","carregadores",301078,"jpg"
"NEOSOLARCHARGERS24594",true,1,"https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_24594.jpg","https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_24594.jpg","carregadores",42203,"jpg"
"NEOSOLARCHARGERS24606",true,1,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_24606.jpg","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_24606.jpg","carregadores",49615,"jpg"
"NEOSOLARCHARGERS24607",true,1,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_24607.jpg","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_24607.jpg","carregadores",44842,"jpg"
"NEOSOLARCHARGERS24608",true,1,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_24608.jpg","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_24608.jpg","carregadores",54380,"jpg"
"NEOSOLARCHARGERS24609",true,1,"https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_24609.jpg","https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_24609.jpg","carregadores",47495,"jpg"
"NEOSOLARCHARGERS24713",true,1,"https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_24713.jpg","https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_24713.jpg","carregadores",69863,"jpg"
"NEOSOLARCHARGERS24714",true,1,"https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_24714.jpg","https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_24714.jpg","carregadores",91056,"jpg"
"NEOSOLARCHARGERS24715",true,1,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_24715.jpg","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_24715.jpg","carregadores",58987,"jpg"
"NEOSOLARCHARGERS24716",true,1,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_24716.jpg","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_24716.jpg","carregadores",58987,"jpg"
"NEOSOLARCHARGERS24717",true,1,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_24717.jpg","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_24717.jpg","carregadores",92805,"jpg"
"NEOSOLARCHARGERS24718",true,1,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_24718.jpg","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_24718.jpg","carregadores",90185,"jpg"
"NEOSOLARCHARGERS24795",true,1,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_24795.jpg","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_24795.jpg","carregadores",56868,"jpg"
"NEOSOLARCHARGERS24801",true,1,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_24801.jpg","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_24801.jpg","carregadores",66575,"jpg"
"NEOSOLARCHARGERS24802",true,1,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_24802.jpg","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_24802.jpg","carregadores",66575,"jpg"
"NEOSOLARCHARGERS25012",true,1,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_25012.jpg","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_25012.jpg","carregadores",65688,"jpg"
"NEOSOLARCHARGERS25023",true,1,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_25023.jpg","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_25023.jpg","carregadores",58987,"jpg"
"NEOSOLARCHARGERS25024",true,1,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_25024.jpg","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_25024.jpg","carregadores",90185,"jpg"
"NEOSOLARCHARGERS25025",true,1,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_25025.jpg","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_25025.jpg","carregadores",92805,"jpg"
"NEOSOLARCHARGERS25128",true,1,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_25128.jpg","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_25128.jpg","carregadores",56846,"jpg"
"NEOSOLARCHARGERS25220",true,1,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_25220.jpg","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_25220.jpg","carregadores",76809,"jpg"
"NEOSOLARCHARGERS26359",true,1,"https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_26359.jpg","https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_26359.jpg","carregadores",59891,"jpg"
"NEOSOLARCHARGERS26360",true,1,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_26360.jpg","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_26360.jpg","carregadores",64297,"jpg"
"NEOSOLARCHARGERS26361",true,1,"https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_26361.jpg","https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_26361.jpg","carregadores",1486,"jpg"
"NEOSOLARCHARGERS26525",true,1,"https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_26525.jpg","https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_26525.jpg","carregadores",1486,"jpg"
"NEOSOLARCHARGERS26526",true,1,"https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_26526.jpg","https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_26526.jpg","carregadores",1486,"jpg"
"NEOSOLARCHARGERS26900",true,1,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_26900.jpg","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_26900.jpg","carregadores",1486,"jpg"
"NEOSOLARCHARGERS26901",true,1,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_26901.jpg","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_26901.jpg","carregadores",1486,"jpg"
"NEOSOLARCHARGERS26902",true,1,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_26902.jpg","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_26902.jpg","carregadores",66318,"jpg"
"NEOSOLARCHARGERS26903",true,1,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_26903.jpg","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_26903.jpg","carregadores",418278,"jpg"
"NEOSOLARCHARGERS26904",true,1,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_26904.jpg","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_26904.jpg","carregadores",414261,"jpg"
"NEOSOLARCHARGERS27327",true,1,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_27327.jpg","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_27327.jpg","carregadores",1486,"jpg"
"NEOSOLARCHARGERS27328",true,1,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_27328.jpg","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_27328.jpg","carregadores",1486,"jpg"
"NEOSOLARCHARGERS27329",true,1,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_27329.jpg","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_27329.jpg","carregadores",1486,"jpg"
"NEOSOLARCHARGERS27330",true,1,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_27330.jpg","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_27330.jpg","carregadores",1486,"jpg"
"NEOSOLARCHARGERS27386",true,1,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_27386.jpg","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_27386.jpg","carregadores",1486,"jpg"
"NEOSOLARCONTROLLERS20055",true,1,"https://cdn.yellosolarhub.com/products/controladores/NEOSOLAR_CONTROLLERS_20055.jpg","https://cdn.yellosolarhub.com/products/controladores/NEOSOLAR_CONTROLLERS_20055.jpg","controladores",29916,"jpg"
"NEOSOLARCONTROLLERS20056",true,1,"https://cdn.yellosolarhub.com/products/controladores/NEOSOLAR_CONTROLLERS_20056.jpg","https://cdn.yellosolarhub.com/products/controladores/NEOSOLAR_CONTROLLERS_20056.jpg","controladores",20844,"jpg"
"NEOSOLARCONTROLLERS20057",true,1,"https://cdn.yellosolarhub.com/products/controladores/NEOSOLAR_CONTROLLERS_20057.jpg","https://cdn.yellosolarhub.com/products/controladores/NEOSOLAR_CONTROLLERS_20057.jpg","controladores",27170,"jpg"
"NEOSOLARCONTROLLERS20079",true,1,"https://cdn.yellosolarhub.com/products/controladores/NEOSOLAR_CONTROLLERS_20079.jpg","https://cdn.yellosolarhub.com/products/controladores/NEOSOLAR_CONTROLLERS_20079.jpg","controladores",48827,"jpg"
"NEOSOLARCONTROLLERS20080",true,1,"https://cdn.yellosolarhub.com/products/controladores/NEOSOLAR_CONTROLLERS_20080.jpg","https://cdn.yellosolarhub.com/products/controladores/NEOSOLAR_CONTROLLERS_20080.jpg","controladores",42392,"jpg"
"NEOSOLARCONTROLLERS20082",true,1,"https://cdn.yellosolarhub.com/products/controladores/NEOSOLAR_CONTROLLERS_20082.jpg","https://cdn.yellosolarhub.com/products/controladores/NEOSOLAR_CONTROLLERS_20082.jpg","controladores",1534,"jpg"
"NEOSOLARCONTROLLERS20084",true,1,"https://cdn.yellosolarhub.com/products/controladores/NEOSOLAR_CONTROLLERS_20084.jpg","https://cdn.yellosolarhub.com/products/controladores/NEOSOLAR_CONTROLLERS_20084.jpg","controladores",34336,"jpg"
"NEOSOLARCONTROLLERS20085",true,1,"https://cdn.yellosolarhub.com/products/controladores/NEOSOLAR_CONTROLLERS_20085.jpg","https://cdn.yellosolarhub.com/products/controladores/NEOSOLAR_CONTROLLERS_20085.jpg","controladores",33100,"jpg"
"NEOSOLARCONTROLLERS20105",true,1,"https://cdn.yellosolarhub.com/products/controladores/NEOSOLAR_CONTROLLERS_20105.jpg","https://cdn.yellosolarhub.com/products/controladores/NEOSOLAR_CONTROLLERS_20105.jpg","controladores",48689,"jpg"
"NEOSOLARCONTROLLERS20106",true,1,"https://cdn.yellosolarhub.com/products/controladores/NEOSOLAR_CONTROLLERS_20106.jpg","https://cdn.yellosolarhub.com/products/controladores/NEOSOLAR_CONTROLLERS_20106.jpg","controladores",52506,"jpg"
"NEOSOLARCONTROLLERS20107",true,1,"https://cdn.yellosolarhub.com/products/controladores/NEOSOLAR_CONTROLLERS_20107.jpg","https://cdn.yellosolarhub.com/products/controladores/NEOSOLAR_CONTROLLERS_20107.jpg","controladores",49723,"jpg"
"NEOSOLARCONTROLLERS20109",true,1,"https://cdn.yellosolarhub.com/products/controladores/NEOSOLAR_CONTROLLERS_20109.jpg","https://cdn.yellosolarhub.com/products/controladores/NEOSOLAR_CONTROLLERS_20109.jpg","controladores",42916,"jpg"
"NEOSOLARCONTROLLERS20110",true,1,"https://cdn.yellosolarhub.com/products/controladores/NEOSOLAR_CONTROLLERS_20110.jpg","https://cdn.yellosolarhub.com/products/controladores/NEOSOLAR_CONTROLLERS_20110.jpg","controladores",45047,"jpg"
"NEOSOLARCONTROLLERS20112",true,1,"https://cdn.yellosolarhub.com/products/controladores/NEOSOLAR_CONTROLLERS_20112.jpg","https://cdn.yellosolarhub.com/products/controladores/NEOSOLAR_CONTROLLERS_20112.jpg","controladores",69870,"jpg"
"NEOSOLARCONTROLLERS20114",true,1,"https://cdn.yellosolarhub.com/products/controladores/NEOSOLAR_CONTROLLERS_20114.jpg","https://cdn.yellosolarhub.com/products/controladores/NEOSOLAR_CONTROLLERS_20114.jpg","controladores",37342,"jpg"
"NEOSOLARCONTROLLERS20126",true,1,"https://cdn.yellosolarhub.com/products/controladores/neosolar_controllers_20126.jpg","https://cdn.yellosolarhub.com/products/controladores/neosolar_controllers_20126.jpg","controladores",35530,"jpg"
"NEOSOLARCONTROLLERS20127",true,1,"https://cdn.yellosolarhub.com/products/controladores/neosolar_controllers_20127.jpg","https://cdn.yellosolarhub.com/products/controladores/neosolar_controllers_20127.jpg","controladores",33512,"jpg"
"NEOSOLARCONTROLLERS20128",true,1,"https://cdn.yellosolarhub.com/products/controladores/neosolar_controllers_20128.jpg","https://cdn.yellosolarhub.com/products/controladores/neosolar_controllers_20128.jpg","controladores",33751,"jpg"
"NEOSOLARCONTROLLERS20131",true,1,"https://cdn.yellosolarhub.com/products/controladores/neosolar_controllers_20131.jpg","https://cdn.yellosolarhub.com/products/controladores/neosolar_controllers_20131.jpg","controladores",34691,"jpg"
"NEOSOLARCONTROLLERS20132",true,1,"https://cdn.yellosolarhub.com/products/controladores/neosolar_controllers_20132.jpg","https://cdn.yellosolarhub.com/products/controladores/neosolar_controllers_20132.jpg","controladores",36846,"jpg"
"NEOSOLARCONTROLLERS20134",true,1,"https://cdn.yellosolarhub.com/products/controladores/neosolar_controllers_20134.jpg","https://cdn.yellosolarhub.com/products/controladores/neosolar_controllers_20134.jpg","controladores",39384,"jpg"
"NEOSOLARCONTROLLERS20135",true,1,"https://cdn.yellosolarhub.com/products/controladores/neosolar_controllers_20135.jpg","https://cdn.yellosolarhub.com/products/controladores/neosolar_controllers_20135.jpg","controladores",40699,"jpg"
"NEOSOLARCONTROLLERS20137",true,1,"https://cdn.yellosolarhub.com/products/controladores/neosolar_controllers_20137.jpg","https://cdn.yellosolarhub.com/products/controladores/neosolar_controllers_20137.jpg","controladores",39611,"jpg"
